
-------------------------------------------------------------------------------------
SELECT ms_nazwa_miasta,ul_nazwa_ulicy,ul_sym_ul,ob_nr_domu,ob_plec,count(*) FROM ewd_obywatele,ewd_miasta,ewd_ulice 
WHERE ob_status IN('S','C') AND 
ob_ms_kod_miasta=ms_kod_miasta AND ob_ul_kod_ulicy=ul_kod_ulicy GROUP BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu, ob_plec 
ORDER BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu, ob_plec;
---------------------------------------------------------------------------------

"MS_NAZWA_MIASTA";"UL_NAZWA_ULICY";"UL_SYM_UL";"OB_NR_DOMU";"OB_PLEC";"COUNT(*)"
"S£UPSK";"STEFANA BANACHA";"00666";"25";"¯";1
"S£UPSK";"STEFANA BANACHA";"00666";"27";"M";2
"S£UPSK";"STEFANA BANACHA";"00666";"27";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"29";"M";3
"S£UPSK";"STEFANA BANACHA";"00666";"29";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"3";"M";83
"S£UPSK";"STEFANA BANACHA";"00666";"3";"¯";109
"S£UPSK";"STEFANA BANACHA";"00666";"33";"M";2
"S£UPSK";"STEFANA BANACHA";"00666";"33";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"35";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"35";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"4";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"53B";"M";2
"S£UPSK";"STEFANA BANACHA";"00666";"53B";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"53D";"M";2
"S£UPSK";"STEFANA BANACHA";"00666";"53D";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"53E";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"53H";"M";2
"S£UPSK";"STEFANA BANACHA";"00666";"53H";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"55A";"M";2
"S£UPSK";"STEFANA BANACHA";"00666";"55A";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"55B";"M";3
"S£UPSK";"STEFANA BANACHA";"00666";"55B";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"55D";"M";2
"S£UPSK";"STEFANA BANACHA";"00666";"55D";"¯";1
"S£UPSK";"STEFANA BANACHA";"00666";"55F";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"55F";"¯";3
"S£UPSK";"STEFANA BANACHA";"00666";"55G";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"55G";"¯";1
"S£UPSK";"STEFANA BANACHA";"00666";"55H";"M";3
"S£UPSK";"STEFANA BANACHA";"00666";"61";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"61";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"61A";"M";2
"S£UPSK";"STEFANA BANACHA";"00666";"61A";"¯";4
"S£UPSK";"STEFANA BANACHA";"00666";"61B";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"61B";"¯";1
"S£UPSK";"STEFANA BANACHA";"00666";"61C";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"61C";"¯";3
"S£UPSK";"STEFANA BANACHA";"00666";"61D";"M";2
"S£UPSK";"STEFANA BANACHA";"00666";"61D";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"63";"M";3
"S£UPSK";"STEFANA BANACHA";"00666";"63";"¯";3
"S£UPSK";"STEFANA BANACHA";"00666";"63A";"M";3
"S£UPSK";"STEFANA BANACHA";"00666";"63A";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"63B";"M";2
"S£UPSK";"STEFANA BANACHA";"00666";"63B";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"63C";"M";2
"S£UPSK";"STEFANA BANACHA";"00666";"63C";"¯";1
"S£UPSK";"STEFANA BANACHA";"00666";"65";"M";2
"S£UPSK";"STEFANA BANACHA";"00666";"65";"¯";1
"S£UPSK";"STEFANA BANACHA";"00666";"65A";"M";2
"S£UPSK";"STEFANA BANACHA";"00666";"65A";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"65C";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"65C";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"65D";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"65D";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"67A";"M";5
"S£UPSK";"STEFANA BANACHA";"00666";"67A";"¯";3
"S£UPSK";"STEFANA BANACHA";"00666";"67B";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"67B";"¯";4
"S£UPSK";"STEFANA BANACHA";"00666";"67C";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"67C";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"67D";"M";2
"S£UPSK";"STEFANA BANACHA";"00666";"69";"M";3
"S£UPSK";"STEFANA BANACHA";"00666";"69";"¯";1
"S£UPSK";"STEFANA BANACHA";"00666";"69A";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"69A";"¯";1
"S£UPSK";"STEFANA BANACHA";"00666";"69B";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"69B";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"69C";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"69C";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"69F";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"69F";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"7";"M";163
"S£UPSK";"STEFANA BANACHA";"00666";"7";"¯";221
"S£UPSK";"STEFANA BANACHA";"00666";"71A";"M";3
"S£UPSK";"STEFANA BANACHA";"00666";"71A";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"71B";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"71B";"¯";2
"S£UPSK";"STEFANA BANACHA";"00666";"71C";"M";1
"S£UPSK";"STEFANA BANACHA";"00666";"71C";"¯";1
"S£UPSK";"STEFANA BANACHA";"00666";"71D";"M";3
"S£UPSK";"STEFANA BANACHA";"00666";"71D";"¯";1
"S£UPSK";"STEFANA BANACHA";"00666";"9";"M";62
"S£UPSK";"STEFANA BANACHA";"00666";"9";"¯";81
"S£UPSK";"STEFANA BATOREGO";"00891";"1";"M";4
"S£UPSK";"STEFANA BATOREGO";"00891";"1";"¯";3
"S£UPSK";"STEFANA BATOREGO";"00891";"10";"M";3
"S£UPSK";"STEFANA BATOREGO";"00891";"10";"¯";5
"S£UPSK";"STEFANA BATOREGO";"00891";"12";"M";4
"S£UPSK";"STEFANA BATOREGO";"00891";"12";"¯";5
"S£UPSK";"STEFANA BATOREGO";"00891";"13";"M";5
"S£UPSK";"STEFANA BATOREGO";"00891";"13";"¯";3
"S£UPSK";"STEFANA BATOREGO";"00891";"14";"M";3
"S£UPSK";"STEFANA BATOREGO";"00891";"14";"¯";2
"S£UPSK";"STEFANA BATOREGO";"00891";"15";"M";1
"S£UPSK";"STEFANA BATOREGO";"00891";"16";"M";2
"S£UPSK";"STEFANA BATOREGO";"00891";"16";"¯";2
"S£UPSK";"STEFANA BATOREGO";"00891";"17";"M";1
"S£UPSK";"STEFANA BATOREGO";"00891";"17";"¯";1
"S£UPSK";"STEFANA BATOREGO";"00891";"18";"M";3
"S£UPSK";"STEFANA BATOREGO";"00891";"18";"¯";1
"S£UPSK";"STEFANA BATOREGO";"00891";"19";"M";1
"S£UPSK";"STEFANA BATOREGO";"00891";"19";"¯";3
"S£UPSK";"STEFANA BATOREGO";"00891";"1A";"¯";1
"S£UPSK";"STEFANA BATOREGO";"00891";"21";"M";2
"S£UPSK";"STEFANA BATOREGO";"00891";"22";"M";1
"S£UPSK";"STEFANA BATOREGO";"00891";"22";"¯";1
"S£UPSK";"STEFANA BATOREGO";"00891";"23";"M";85
"S£UPSK";"STEFANA BATOREGO";"00891";"23";"¯";109
"S£UPSK";"STEFANA BATOREGO";"00891";"3";"M";2
"S£UPSK";"STEFANA BATOREGO";"00891";"3";"¯";4
"S£UPSK";"STEFANA BATOREGO";"00891";"4";"M";1
"S£UPSK";"STEFANA BATOREGO";"00891";"4";"¯";4
"S£UPSK";"STEFANA BATOREGO";"00891";"5";"¯";2
"S£UPSK";"STEFANA BATOREGO";"00891";"6";"M";3
"S£UPSK";"STEFANA BATOREGO";"00891";"6";"¯";1
"S£UPSK";"STEFANA BATOREGO";"00891";"7";"M";2
"S£UPSK";"STEFANA BATOREGO";"00891";"7";"¯";4
"S£UPSK";"STEFANA BATOREGO";"00891";"9";"M";1
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"1";"M";2
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"1";"¯";2
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"11";"M";5
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"11";"¯";5
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"2";"M";2
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"2";"¯";2
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"2A";"M";1
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"2A";"¯";2
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"2B";"M";1
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"2B";"¯";2
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"3";"M";3
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"3";"¯";1
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"3A";"M";2
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"3A";"¯";2
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"5";"M";1
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"5";"¯";2
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"6";"M";1
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"6";"¯";6
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"7";"M";1
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"7";"¯";2
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"8";"M";2
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"8";"¯";2
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"8A";"M";1
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"8A";"¯";2
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"9";"M";2
"S£UPSK";"STEFANA CZARNIECKIEGO";"03283";"9";"¯";1
"S£UPSK";"STEFANA JARACZA";"07240";"12";"M";17
"S£UPSK";"STEFANA JARACZA";"07240";"12";"¯";19
"S£UPSK";"STEFANA JARACZA";"07240";"13";"M";8
"S£UPSK";"STEFANA JARACZA";"07240";"13";"¯";13
"S£UPSK";"STEFANA JARACZA";"07240";"14";"M";8
"S£UPSK";"STEFANA JARACZA";"07240";"14";"¯";6
"S£UPSK";"STEFANA JARACZA";"07240";"15";"M";3
"S£UPSK";"STEFANA JARACZA";"07240";"15";"¯";2
"S£UPSK";"STEFANA JARACZA";"07240";"17";"M";10
"S£UPSK";"STEFANA JARACZA";"07240";"17";"¯";12
"S£UPSK";"STEFANA JARACZA";"07240";"19";"M";6
"S£UPSK";"STEFANA JARACZA";"07240";"19";"¯";10
"S£UPSK";"STEFANA JARACZA";"07240";"19A";"M";1
"S£UPSK";"STEFANA JARACZA";"07240";"20";"M";11
"S£UPSK";"STEFANA JARACZA";"07240";"20";"¯";11
"S£UPSK";"STEFANA JARACZA";"07240";"21";"M";14
"S£UPSK";"STEFANA JARACZA";"07240";"21";"¯";9
"S£UPSK";"STEFANA JARACZA";"07240";"21O<F<";"M";2
"S£UPSK";"STEFANA JARACZA";"07240";"21O<F<";"¯";2
"S£UPSK";"STEFANA JARACZA";"07240";"22";"M";9
"S£UPSK";"STEFANA JARACZA";"07240";"22";"¯";4
"S£UPSK";"STEFANA JARACZA";"07240";"27";"M";9
"S£UPSK";"STEFANA JARACZA";"07240";"27";"¯";11
"S£UPSK";"STEFANA JARACZA";"07240";"7";"M";5
"S£UPSK";"STEFANA JARACZA";"07240";"7";"¯";6
"S£UPSK";"STEFANA STARZYÑSKIEGO";"21047";"1";"M";5
"S£UPSK";"STEFANA STARZYÑSKIEGO";"21047";"1";"¯";3
"S£UPSK";"STEFANA STARZYÑSKIEGO";"21047";"2";"M";7
"S£UPSK";"STEFANA STARZYÑSKIEGO";"21047";"2";"¯";2
"S£UPSK";"STEFANA STARZYÑSKIEGO";"21047";"2A";"M";5
"S£UPSK";"STEFANA STARZYÑSKIEGO";"21047";"2A";"¯";4
"S£UPSK";"STEFANA STARZYÑSKIEGO";"21047";"4";"M";5
"S£UPSK";"STEFANA STARZYÑSKIEGO";"21047";"4";"¯";7
"S£UPSK";"STEFANA STARZYÑSKIEGO";"21047";"8";"M";11
"S£UPSK";"STEFANA STARZYÑSKIEGO";"21047";"8";"¯";5
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"1";"M";15
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"1";"¯";19
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"10";"M";2
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"10";"¯";1
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"11";"M";15
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"11";"¯";15
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"2";"M";10
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"2";"¯";8
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"3";"M";14
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"3";"¯";18
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"3A";"M";1
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"3A";"¯";2
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"3B";"¯";3
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"3-OF";"M";5
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"3-OF";"¯";4
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"4";"M";12
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"4";"¯";14
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"9";"M";6
"S£UPSK";"STEFANA ¯EROMSKIEGO";"26469";"9";"¯";5
"S£UPSK";"STRUMYKOWA";"21325";"1";"M";1
"S£UPSK";"STRUMYKOWA";"21325";"1";"¯";1
"S£UPSK";"STRUMYKOWA";"21325";"11";"M";3
"S£UPSK";"STRUMYKOWA";"21325";"11";"¯";2
"S£UPSK";"STRUMYKOWA";"21325";"2";"M";2
"S£UPSK";"STRUMYKOWA";"21325";"2";"¯";3
"S£UPSK";"STRUMYKOWA";"21325";"2A";"M";1
"S£UPSK";"STRUMYKOWA";"21325";"2A";"¯";2
"S£UPSK";"STRUMYKOWA";"21325";"5";"M";10
"S£UPSK";"STRUMYKOWA";"21325";"5";"¯";5
"S£UPSK";"STRUMYKOWA";"21325";"7";"M";2
"S£UPSK";"STRUMYKOWA";"21325";"7";"¯";4
"S£UPSK";"STRUMYKOWA";"21325";"9";"M";1
"S£UPSK";"STRUMYKOWA";"21325";"9";"¯";1
"S£UPSK";"SZARYCH SZEREGÓW";"21787";"10";"M";10
"S£UPSK";"SZARYCH SZEREGÓW";"21787";"10";"¯";11
"S£UPSK";"SZARYCH SZEREGÓW";"21787";"3";"M";12
"S£UPSK";"SZARYCH SZEREGÓW";"21787";"3";"¯";7
"S£UPSK";"SZARYCH SZEREGÓW";"21787";"4";"M";24
"S£UPSK";"SZARYCH SZEREGÓW";"21787";"4";"¯";32
"S£UPSK";"SZARYCH SZEREGÓW";"21787";"5";"M";18
"S£UPSK";"SZARYCH SZEREGÓW";"21787";"5";"¯";22
"S£UPSK";"SZARYCH SZEREGÓW";"21787";"7";"M";10
"S£UPSK";"SZARYCH SZEREGÓW";"21787";"7";"¯";12
"S£UPSK";"SZCZECIÑSKA";"21805";"114";"M";2
"S£UPSK";"SZCZECIÑSKA";"21805";"114";"¯";5
"S£UPSK";"SZCZECIÑSKA";"21805";"12";"M";7
"S£UPSK";"SZCZECIÑSKA";"21805";"12";"¯";18
"S£UPSK";"SZCZECIÑSKA";"21805";"13";"M";12
"S£UPSK";"SZCZECIÑSKA";"21805";"13";"¯";11
"S£UPSK";"SZCZECIÑSKA";"21805";"14";"M";10
"S£UPSK";"SZCZECIÑSKA";"21805";"14";"¯";12
"S£UPSK";"SZCZECIÑSKA";"21805";"16";"M";10
"S£UPSK";"SZCZECIÑSKA";"21805";"16";"¯";10
"S£UPSK";"SZCZECIÑSKA";"21805";"17A<";"M";1
"S£UPSK";"SZCZECIÑSKA";"21805";"17A<";"¯";1
"S£UPSK";"SZCZECIÑSKA";"21805";"27";"M";4
"S£UPSK";"SZCZECIÑSKA";"21805";"27";"¯";3
"S£UPSK";"SZCZECIÑSKA";"21805";"28";"M";1
"S£UPSK";"SZCZECIÑSKA";"21805";"28";"¯";2
"S£UPSK";"SZCZECIÑSKA";"21805";"30";"M";1
"S£UPSK";"SZCZECIÑSKA";"21805";"30";"¯";1
"S£UPSK";"SZCZECIÑSKA";"21805";"31";"M";3
"S£UPSK";"SZCZECIÑSKA";"21805";"31";"¯";4
"S£UPSK";"SZCZECIÑSKA";"21805";"32";"M";1
"S£UPSK";"SZCZECIÑSKA";"21805";"32";"¯";3
"S£UPSK";"SZCZECIÑSKA";"21805";"33";"M";2
"S£UPSK";"SZCZECIÑSKA";"21805";"33";"¯";1
"S£UPSK";"SZCZECIÑSKA";"21805";"34";"M";2
"S£UPSK";"SZCZECIÑSKA";"21805";"34";"¯";3
"S£UPSK";"SZCZECIÑSKA";"21805";"34A";"M";2
"S£UPSK";"SZCZECIÑSKA";"21805";"34A";"¯";1
"S£UPSK";"SZCZECIÑSKA";"21805";"3-5";"M";18
"S£UPSK";"SZCZECIÑSKA";"21805";"3-5";"¯";24
"S£UPSK";"SZCZECIÑSKA";"21805";"35A";"M";8
"S£UPSK";"SZCZECIÑSKA";"21805";"35A";"¯";10
"S£UPSK";"SZCZECIÑSKA";"21805";"37";"M";1
"S£UPSK";"SZCZECIÑSKA";"21805";"37";"¯";2
"S£UPSK";"SZCZECIÑSKA";"21805";"38";"M";1
"S£UPSK";"SZCZECIÑSKA";"21805";"6";"M";13
"S£UPSK";"SZCZECIÑSKA";"21805";"6";"¯";19
"S£UPSK";"SZCZECIÑSKA";"21805";"60A";"M";3
"S£UPSK";"SZCZECIÑSKA";"21805";"60A";"¯";4
"S£UPSK";"SZCZECIÑSKA";"21805";"60A<";"M";5
"S£UPSK";"SZCZECIÑSKA";"21805";"60A<";"¯";11
"S£UPSK";"SZCZECIÑSKA";"21805";"61";"M";50
"S£UPSK";"SZCZECIÑSKA";"21805";"61";"¯";64
"S£UPSK";"SZCZECIÑSKA";"21805";"64";"M";104
"S£UPSK";"SZCZECIÑSKA";"21805";"64";"¯";136
"S£UPSK";"SZCZECIÑSKA";"21805";"66";"M";60
"S£UPSK";"SZCZECIÑSKA";"21805";"66";"¯";73
"S£UPSK";"SZCZECIÑSKA";"21805";"69";"M";112
"S£UPSK";"SZCZECIÑSKA";"21805";"69";"¯";131
"S£UPSK";"SZCZECIÑSKA";"21805";"7";"M";31
"S£UPSK";"SZCZECIÑSKA";"21805";"7";"¯";23
"S£UPSK";"SZCZECIÑSKA";"21805";"8";"M";9
"S£UPSK";"SZCZECIÑSKA";"21805";"8";"¯";9
"S£UPSK";"SZCZECIÑSKA";"21805";"81";"M";3
"S£UPSK";"SZCZECIÑSKA";"21805";"81";"¯";4
"S£UPSK";"SZCZECIÑSKA";"21805";"82";"M";6
"S£UPSK";"SZCZECIÑSKA";"21805";"82";"¯";5
"S£UPSK";"SZCZECIÑSKA";"21805";"83";"M";2
"S£UPSK";"SZCZECIÑSKA";"21805";"83";"¯";1
"S£UPSK";"SZCZECIÑSKA";"21805";"84";"¯";4
"S£UPSK";"SZCZECIÑSKA";"21805";"84A";"M";1
"S£UPSK";"SZCZECIÑSKA";"21805";"84A";"¯";1
"S£UPSK";"SZCZECIÑSKA";"21805";"85";"M";4
"S£UPSK";"SZCZECIÑSKA";"21805";"85";"¯";3
"S£UPSK";"SZCZECIÑSKA";"21805";"86";"M";2
"S£UPSK";"SZCZECIÑSKA";"21805";"86";"¯";7
"S£UPSK";"SZCZECIÑSKA";"21805";"88";"M";9
"S£UPSK";"SZCZECIÑSKA";"21805";"88";"¯";8
"S£UPSK";"SZCZECIÑSKA";"21805";"89";"M";2
"S£UPSK";"SZCZECIÑSKA";"21805";"89";"¯";4
"S£UPSK";"SZCZECIÑSKA";"21805";"8A";"M";10
"S£UPSK";"SZCZECIÑSKA";"21805";"8A";"¯";10
"S£UPSK";"SZCZECIÑSKA";"21805";"8A<";"M";3
"S£UPSK";"SZCZECIÑSKA";"21805";"8A<";"¯";1
"S£UPSK";"SZCZECIÑSKA";"21805";"93";"M";16
"S£UPSK";"SZCZECIÑSKA";"21805";"93";"¯";14
"S£UPSK";"SZCZECIÑSKA";"21805";"95";"M";7
"S£UPSK";"SZCZECIÑSKA";"21805";"95";"¯";8
"S£UPSK";"SZCZECIÑSKA";"21805";"97";"M";8
"S£UPSK";"SZCZECIÑSKA";"21805";"97";"¯";14
"S£UPSK";"SZCZECIÑSKA";"21805";"98";"M";13
"S£UPSK";"SZCZECIÑSKA";"21805";"98";"¯";18
"S£UPSK";"SZKOLNA";"21970";"2";"M";11
"S£UPSK";"SZKOLNA";"21970";"2";"¯";5
"S£UPSK";"SZKOLNA";"21970";"3";"M";8
"S£UPSK";"SZKOLNA";"21970";"3";"¯";7
"S£UPSK";"SZKOLNA";"21970";"4";"M";16
"S£UPSK";"SZKOLNA";"21970";"4";"¯";12
"S£UPSK";"SZKOLNA";"21970";"5";"M";13
"S£UPSK";"SZKOLNA";"21970";"5";"¯";10
"S£UPSK";"SZKOLNA";"21970";"5A";"M";14
"S£UPSK";"SZKOLNA";"21970";"5A";"¯";11
"S£UPSK";"SZKOLNA";"21970";"6";"M";10
"S£UPSK";"SZKOLNA";"21970";"6";"¯";19
"S£UPSK";"ŒWIERKOWA";"22508";"1";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"1";"¯";3
"S£UPSK";"ŒWIERKOWA";"22508";"10";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"10";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"11";"M";3
"S£UPSK";"ŒWIERKOWA";"22508";"11";"¯";2
"S£UPSK";"ŒWIERKOWA";"22508";"12";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"12";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"13";"M";4
"S£UPSK";"ŒWIERKOWA";"22508";"13";"¯";2
"S£UPSK";"ŒWIERKOWA";"22508";"14";"M";3
"S£UPSK";"ŒWIERKOWA";"22508";"14";"¯";3
"S£UPSK";"ŒWIERKOWA";"22508";"15";"M";3
"S£UPSK";"ŒWIERKOWA";"22508";"15";"¯";3
"S£UPSK";"ŒWIERKOWA";"22508";"16";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"16";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"17";"M";5
"S£UPSK";"ŒWIERKOWA";"22508";"17";"¯";4
"S£UPSK";"ŒWIERKOWA";"22508";"18";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"19";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"19";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"2";"M";2
"S£UPSK";"ŒWIERKOWA";"22508";"2";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"21";"M";2
"S£UPSK";"ŒWIERKOWA";"22508";"21";"¯";3
"S£UPSK";"ŒWIERKOWA";"22508";"22";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"22";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"23";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"23";"¯";2
"S£UPSK";"ŒWIERKOWA";"22508";"25";"M";2
"S£UPSK";"ŒWIERKOWA";"22508";"25";"¯";2
"S£UPSK";"ŒWIERKOWA";"22508";"26";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"26";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"27";"¯";2
"S£UPSK";"ŒWIERKOWA";"22508";"28";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"28";"¯";3
"S£UPSK";"ŒWIERKOWA";"22508";"3";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"3";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"31";"M";3
"S£UPSK";"ŒWIERKOWA";"22508";"31";"¯";3
"S£UPSK";"ŒWIERKOWA";"22508";"32";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"32";"¯";2
"S£UPSK";"ŒWIERKOWA";"22508";"33";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"33";"¯";2
"S£UPSK";"ŒWIERKOWA";"22508";"34";"M";2
"S£UPSK";"ŒWIERKOWA";"22508";"34";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"35";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"35";"¯";2
"S£UPSK";"ŒWIERKOWA";"22508";"36";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"36";"¯";2
"S£UPSK";"ŒWIERKOWA";"22508";"38";"M";2
"S£UPSK";"ŒWIERKOWA";"22508";"38";"¯";3
"S£UPSK";"ŒWIERKOWA";"22508";"4";"M";3
"S£UPSK";"ŒWIERKOWA";"22508";"4";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"40";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"40";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"42";"M";2
"S£UPSK";"ŒWIERKOWA";"22508";"42";"¯";2
"S£UPSK";"ŒWIERKOWA";"22508";"44";"M";3
"S£UPSK";"ŒWIERKOWA";"22508";"44";"¯";3
"S£UPSK";"ŒWIERKOWA";"22508";"46";"M";2
"S£UPSK";"ŒWIERKOWA";"22508";"46";"¯";3
"S£UPSK";"ŒWIERKOWA";"22508";"48";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"48";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"5";"M";4
"S£UPSK";"ŒWIERKOWA";"22508";"5";"¯";5
"S£UPSK";"ŒWIERKOWA";"22508";"50";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"50";"¯";2
"S£UPSK";"ŒWIERKOWA";"22508";"52";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"52";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"54";"M";2
"S£UPSK";"ŒWIERKOWA";"22508";"54";"¯";2
"S£UPSK";"ŒWIERKOWA";"22508";"56";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"56";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"58";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"58";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"6";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"6";"¯";1
"S£UPSK";"ŒWIERKOWA";"22508";"60";"M";1
"S£UPSK";"ŒWIERKOWA";"22508";"60";"¯";3
"S£UPSK";"ŒWIERKOWA";"22508";"7";"M";2
"S£UPSK";"ŒWIERKOWA";"22508";"7";"¯";3
"S£UPSK";"ŒWIERKOWA";"22508";"8";"M";1
