-------------------------------------------------------------------------------------
SELECT ms_nazwa_miasta,ul_nazwa_ulicy,ul_sym_ul,ob_nr_domu,ob_nr_lokalu,ob_plec,count(*) FROM ewd_obywatele,ewd_miasta,ewd_ulice 
WHERE ob_status IN('S','C') AND 
ob_ms_kod_miasta=ms_kod_miasta AND ob_ul_kod_ulicy=ul_kod_ulicy GROUP BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu,
ob_nr_lokalu,ob_plec 
ORDER BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu,ob_nr_lokalu,ob_plec;
---------------------------------------------------------------------------------
"MS_NAZWA_MIASTA";"UL_NAZWA_ULICY";"UL_SYM_UL";"OB_NR_DOMU";"OB_NR_LOKALU";"OB_PLEC";"COUNT(*)"
"S£UPSK";"RAC£AWICKA";"18273";"6";"2";"M";1
"S£UPSK";"RAC£AWICKA";"18273";"6A";"";"¯";3
"S£UPSK";"RAC£AWICKA";"18273";"7";"";"¯";1
"S£UPSK";"RAC£AWICKA";"18273";"7";"";"M";2
"S£UPSK";"RAC£AWICKA";"18273";"8";"";"M";1
"S£UPSK";"RAC£AWICKA";"18273";"8A";"";"M";2
"S£UPSK";"RAC£AWICKA";"18273";"9";"";"M";1
"S£UPSK";"RAC£AWICKA";"18273";"9";"";"¯";2
"S£UPSK";"RAC£AWICKA";"18273";"98";"";"M";1
"S£UPSK";"RAC£AWICKA";"18273";"9A";"";"¯";2
"S£UPSK";"RAC£AWICKA";"18273";"9A";"";"M";4
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"1";"2";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"1";"2";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"10";"";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"10A";"1";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"10A";"1";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"10A";"1A";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"10A";"1A";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"10A";"2";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"11";"1";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"11";"1";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"11";"6";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"11";"6";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"12";"1";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"12";"2";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"12";"2";"¯";4
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"13";"1";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"13";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"13";"";"M";4
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"14";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"14";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"14A";"";"¯";3
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"14A";"";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"15";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"15";"";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"16";"";"M";4
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"16";"";"¯";3
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"18";"";"M";3
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"18";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"19";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"19";"";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"19A";"";"M";4
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"19A";"";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"2";"1";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"2";"2";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"2";"3";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"2";"3";"M";3
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"20";"";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"20";"";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"20A";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"21";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"21A";"";"M";3
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"22";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"23-24";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"23-24";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"25";"2";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"25";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"25";"";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"26";"1";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"26";"2";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"26";"2";"¯";3
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"26";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"26";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"26A";"";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"26A";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"27";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"27";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"28";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"28";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"29";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"29";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"3";"";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"3";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"30";"";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"30";"";"¯";4
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"31";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"32";"1";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"32";"1";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"32";"2";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"32";"2";"M";3
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"33";"";"¯";3
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"33";"";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"34";"";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"34";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"35";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"35";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"36";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"36";"";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"37";"";"¯";3
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"37";"";"M";4
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"38";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"38";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"39";"1";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"39";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"39";"";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"4";"1";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"4";"1";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"4";"2";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"4";"2";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"40";"";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"40";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"41";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"41";"";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"42";"";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"42";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"43";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"44";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"44";"";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"5";"1";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"5";"2";"¯";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"5";"2";"M";3
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"6";"1";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"6";"1";"¯";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"7";"";"¯";3
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"7";"";"M";1
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"8";"";"¯";5
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"8";"";"M";7
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"9";"";"M";2
"S£UPSK";"RAFA£A KRAJEWSKIEGO";"09782";"9";"";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"1";"1";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"1";"1";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"1";"2";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"10";"";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"10";"";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"11";"1";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"11";"2";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"12";"1";"M";3
"S£UPSK";"RASZYÑSKA";"18467";"12";"2";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"12";"2";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"13";"";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"13";"";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"14";"";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"14";"";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"15";"";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"15";"";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"16";"";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"17";"1";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"17";"1";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"18";"";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"18";"";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"19";"";"¯";3
"S£UPSK";"RASZYÑSKA";"18467";"19";"";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"2";"2";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"2";"2";"M";3
"S£UPSK";"RASZYÑSKA";"18467";"20";"";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"20";"";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"3";"10";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"3";"10";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"3";"11";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"12";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"12";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"3";"13";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"14";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"16";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"3";"16";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"18";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"3";"18";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"3";"2";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"3";"21";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"22";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"3";"22";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"24";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"3";"25";"M";4
"S£UPSK";"RASZYÑSKA";"18467";"3";"25";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"3";"29";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"3";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"30";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"30";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"33";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"34";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"4";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"4";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"5";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"5";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"7";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"8";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"3";"9";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"4";"1";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"4";"1";"M";4
"S£UPSK";"RASZYÑSKA";"18467";"4";"10";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"4";"11";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"4";"12";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"4";"13";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"4";"13";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"4";"16";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"4";"16";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"4";"17";"¯";5
"S£UPSK";"RASZYÑSKA";"18467";"4";"17";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"4";"18";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"4";"18";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"4";"19";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"4";"19";"¯";3
"S£UPSK";"RASZYÑSKA";"18467";"4";"2";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"4";"2";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"4";"21";"¯";4
"S£UPSK";"RASZYÑSKA";"18467";"4";"3";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"4";"3";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"4";"4";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"4";"4";"¯";3
"S£UPSK";"RASZYÑSKA";"18467";"4";"5";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"4";"6";"¯";3
"S£UPSK";"RASZYÑSKA";"18467";"4";"6";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"4";"7";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"4";"8";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"4";"9";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"5B";"";"¯";3
"S£UPSK";"RASZYÑSKA";"18467";"5B";"";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"5C";"";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"5C";"";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"5D";"";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"5D";"";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"5E";"";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"5E";"";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"5F";"";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"5F";"";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"5G";"";"¯";4
"S£UPSK";"RASZYÑSKA";"18467";"5G";"";"M";4
"S£UPSK";"RASZYÑSKA";"18467";"6";"";"M";3
"S£UPSK";"RASZYÑSKA";"18467";"6";"";"¯";6
"S£UPSK";"RASZYÑSKA";"18467";"6A";"";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"6A<";"";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"6B";"";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"6C";"";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"6C";"";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"6D";"";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"6D";"";"M";1
"S£UPSK";"RASZYÑSKA";"18467";"7";"";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"7";"";"M";3
"S£UPSK";"RASZYÑSKA";"18467";"8";"1";"¯";3
"S£UPSK";"RASZYÑSKA";"18467";"8";"2";"¯";3
"S£UPSK";"RASZYÑSKA";"18467";"8";"2";"M";3
"S£UPSK";"RASZYÑSKA";"18467";"8";"3";"¯";1
"S£UPSK";"RASZYÑSKA";"18467";"8";"3";"M";2
"S£UPSK";"RASZYÑSKA";"18467";"9";"1";"¯";2
"S£UPSK";"RASZYÑSKA";"18467";"9";"2";"¯";2
"S£UPSK";"ROMANA AWSTRICA";"31147";"12";"";"¯";2
"S£UPSK";"ROMANA AWSTRICA";"31147";"12";"";"M";3
"S£UPSK";"ROMANA AWSTRICA";"31147";"14";"";"M";3
"S£UPSK";"ROMANA AWSTRICA";"31147";"14";"";"¯";2
"S£UPSK";"ROMANA AWSTRICA";"31147";"16";"";"M";1
"S£UPSK";"ROMANA AWSTRICA";"31147";"16";"";"¯";2
"S£UPSK";"ROMANA AWSTRICA";"31147";"2";"";"¯";2
"S£UPSK";"ROMANA AWSTRICA";"31147";"2";"";"M";2
"S£UPSK";"ROMANA AWSTRICA";"31147";"6";"";"M";3
"S£UPSK";"ROMANA AWSTRICA";"31147";"6";"";"¯";2
"S£UPSK";"ROMANA AWSTRICA";"31147";"7";"";"¯";2
"S£UPSK";"ROMANA AWSTRICA";"31147";"7";"";"M";1
"S£UPSK";"ROMANA AWSTRICA";"31147";"8";"";"M";1
"S£UPSK";"ROMANA AWSTRICA";"31147";"8";"";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"1";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"10";"M";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"10";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"11";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"11";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"12";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"12";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"13";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"14";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"14";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"15";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"16";"¯";4
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"17";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"18";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"18";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"19";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"20";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"20";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"21";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"22";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"23";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"23";"M";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"24";"M";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"24";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"25";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"25";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"26";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"27";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"28";"¯";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"28";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"30";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"30";"M";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"31";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"31";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"32";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"33";"M";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"33";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"34";"¯";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"34";"M";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"35";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"36";"¯";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"36";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"4";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"4";"M";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"5";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"5";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"6";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"7";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"8";"M";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"8";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"9";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"1";"9";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"1";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"1";"¯";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"10";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"10";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"11";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"11";"¯";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"12";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"14";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"16";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"17";"¯";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"18";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"18";"¯";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"2";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"2";"¯";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"20";"M";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"20";"¯";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"22";"M";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"22";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"23";"¯";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"23";"M";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"24";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"24";"M";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"25";"M";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"25";"¯";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"26";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"26";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"27";"M";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"27";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"28";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"28";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"3";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"3";"M";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"30";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"30";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"4";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"4";"¯";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"5";"M";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"6";"M";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"6";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"7";"¯";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"7";"M";2
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"8";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"9";"¯";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"12";"9";"M";1
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"2";"1";"M";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"2";"1";"¯";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"2";"10";"M";3
"S£UPSK";"ROMANA DMOWSKIEGO";"03868";"2";"10";"¯";1
